run_id,label,condition,window,sample_index,raw_x,dt_us,host_time_s
normal_50pct_pilot_01,0,normal,2,7,16380,1002,1789348275.823995
normal_50pct_pilot_01,0,normal,2,8,16424,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,9,16388,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,10,16368,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,11,16412,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,12,16412,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,13,16384,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,14,16376,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,15,16404,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,16,16360,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,17,16312,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,18,16360,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,19,16332,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,20,16300,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,21,16348,995,1789348275.823995
normal_50pct_pilot_01,0,normal,2,22,16320,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,23,16292,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,24,16456,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,25,16352,999,1789348275.823995
normal_50pct_pilot_01,0,normal,2,26,16352,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,27,16444,997,1789348275.823995
normal_50pct_pilot_01,0,normal,2,28,16356,997,1789348275.823995
normal_50pct_pilot_01,0,normal,2,29,16396,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,30,16304,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,31,16388,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,32,16396,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,33,16388,994,1789348275.823995
normal_50pct_pilot_01,0,normal,2,34,16384,1002,1789348275.823995
normal_50pct_pilot_01,0,normal,2,35,16376,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,36,16344,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,37,16296,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,38,16348,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,39,16352,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,40,16324,995,1789348275.823995
normal_50pct_pilot_01,0,normal,2,41,16364,998,1789348275.823995
normal_50pct_pilot_01,0,normal,2,42,16452,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,43,16356,1001,1789348275.823995
normal_50pct_pilot_01,0,normal,2,44,16344,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,45,16280,1000,1789348275.823995
normal_50pct_pilot_01,0,normal,2,46,16292,997,1789348275.823995
normal_50pct_pilot_01,0,normal,2,47,16356,1003,1789348275.823995
normal_50pct_pilot_01,0,normal,2,48,16252,996,1789348275.823995
normal_50pct_pilot_01,0,normal,2,49,16324,1001,1789348275.823995
